time_period,time_identifier,geographic_level,country_code,country_name,version,characteristic_gender,subject,entries,91AstarG,94AstarC,97AstarA,9to5,grade9,grade8,grade7,grade6,grade5,grade4,grade3,grade2,grade1,grade99,grade98,grade88,grade87,grade77,grade76,grade66,grade65,grade55,grade54,grade44,grade43,grade33,grade32,grade22,grade21,grade11,gradeAstar,gradeA,gradeB,gradeC,gradeD,gradeE,gradeF,gradeG
202021,Academic year,National,E92000001,England,Revised,Girls,Physics,81449,99.8,95.4,54.8,87.7,16.4,18.3,20.1,18.9,14,7.8,3,1,0.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202021,Academic year,National,E92000001,England,Revised,Total,Polish,3453,91.3,89.8,77.2,87.5,41.8,23.5,11.8,4.9,5.5,2.2,1.2,0.2,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202021,Academic year,National,E92000001,England,Revised,Boys,Polish,1567,91.4,89.5,72.6,86.2,33.3,24.3,15.1,6.6,6.9,3.3,1.6,0.3,0.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202021,Academic year,National,E92000001,England,Revised,Girls,Polish,1886,91.1,90,80.9,88.7,48.8,23,9.2,3.5,4.3,1.3,0.9,0.2,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202021,Academic year,National,E92000001,England,Revised,Total,Religious Studies,223713,98.7,80,37.4,67.2,11.2,12.2,14,15.5,14.4,12.8,9.8,5.8,3.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202021,Academic year,National,E92000001,England,Revised,Boys,Religious Studies,102509,98.2,74,28.4,58.9,7.1,9.1,12.2,15.1,15.4,15.1,12.3,7.7,4.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202021,Academic year,National,E92000001,England,Revised,Girls,Religious Studies,121204,99.1,85.1,45,74.2,14.6,14.9,15.4,15.8,13.5,10.9,7.7,4.2,2.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202021,Academic year,National,E92000001,England,Revised,Total,Social Studies,57739,98.5,77.5,30.6,62.3,7.9,9.7,13,15.9,15.7,15.2,11.3,6.5,3.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202021,Academic year,National,E92000001,England,Revised,Boys,Social Studies,20907,97.8,69.9,21.6,52.4,4.6,6.5,10.6,14.6,16.2,17.5,14.3,8.8,4.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202021,Academic year,National,E92000001,England,Revised,Girls,Social Studies,36832,98.9,81.8,35.8,67.9,9.9,11.6,14.3,16.7,15.4,13.9,9.6,5.2,2.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202021,Academic year,National,E92000001,England,Revised,Total,Spanish,109758,99.2,83,34.4,67.2,10.3,10.8,13.2,12.1,20.7,15.8,10.6,4.3,1.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202021,Academic year,National,E92000001,England,Revised,Boys,Spanish,46345,99.1,78.1,28.3,60.6,8.1,8.6,11.6,11.5,20.8,17.4,13.1,5.8,2.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202021,Academic year,National,E92000001,England,Revised,Girls,Spanish,63413,99.4,86.6,38.8,72,11.9,12.5,14.4,12.6,20.6,14.7,8.7,3.1,0.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202021,Academic year,National,E92000001,England,Revised,Total,Statistics,20519,98.8,81.8,29.9,64.3,7.2,9.8,12.9,15.1,19.3,17.4,9.7,5,2.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202021,Academic year,National,E92000001,England,Revised,Boys,Statistics,11685,98.7,81.1,30.9,64.4,7.8,10.3,12.8,14.7,18.9,16.7,9.9,5.2,2.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202021,Academic year,National,E92000001,England,Revised,Girls,Statistics,8834,99,82.6,28.7,64.2,6.6,9.2,13,15.7,19.7,18.4,9.5,4.8,2.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202021,Academic year,National,E92000001,England,Revised,Total,Urdu,3091,98.6,86.6,48.2,77.6,18.7,15.7,13.8,12.2,17.1,9.1,7.1,4,0.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202021,Academic year,National,E92000001,England,Revised,Boys,Urdu,1113,98.7,81,36.3,68.3,10.4,12.9,12.9,12.5,19.5,12.7,9.8,6.6,1.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202021,Academic year,National,E92000001,England,Revised,Girls,Urdu,1978,98.6,89.8,55,82.8,23.4,17.3,14.3,12.1,15.8,7,5.6,2.6,0.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Total,All Subjects,4452792,99.4,79.7,29,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Boys,All Subjects,2220439,99.3,75.8,24.8,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Girls,All Subjects,2232353,99.6,83.7,33.3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
201920,Academic year,National,E92000001,England,Revised,Total,Arabic,2965,96.7,87.9,57.1,79.5,23,18,16.1,9.6,12.8,8.4,5.7,2.2,0.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Boys,Arabic,1332,96.2,85.5,52.3,76.1,19.8,17.2,15.3,10.9,12.9,9.4,6.2,3.1,1.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Girls,Arabic,1633,97.1,89.8,60.9,82.3,25.6,18.6,16.7,8.6,12.7,7.5,5.4,1.5,0.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Total,Ancient History,894,99.1,82,44.6,70.1,14.5,14.2,15.9,14.1,11.4,11.9,9.2,4.7,3.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Boys,Ancient History,465,98.7,81.3,49.7,71.6,16.1,15.1,18.5,12.7,9.2,9.7,9.7,4.7,3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Girls,Ancient History,429,99.5,82.8,39.2,68.5,12.8,13.3,13.1,15.6,13.8,14.2,8.6,4.7,3.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Total,Art and Design,187950,99.5,85.8,29.4,68.8,6.4,9,13.9,19.5,19.9,17,9.4,3.3,0.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Boys,Art and Design,64429,99.2,76.2,16.1,52.9,3,4.5,8.6,15.4,21.4,23.4,15.3,6,1.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Girls,Art and Design,123521,99.7,90.8,36.3,77.1,8.2,11.4,16.7,21.7,19.1,13.7,6.4,1.9,0.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Total,Biblical Hebrew,92,100,89.1,46.7,79.3,12,13,21.7,13,19.6,9.8,7.6,2.2,1.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Boys,Biblical Hebrew,45,100,82.2,24.4,66.7,2.2,6.7,15.6,13.3,28.9,15.6,13.3,4.4,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Girls,Biblical Hebrew,47,100,95.7,68.1,91.5,21.3,19.1,27.7,12.8,10.6,4.3,2.1,0,2.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Total,Biology,161082,99.9,94.9,53.8,88,16.9,17.1,19.8,20.5,13.7,6.9,2.9,1.4,0.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Boys,Biology,81220,99.8,94.1,50.8,86.6,15.2,16.1,19.4,21.1,14.7,7.5,3.3,1.7,0.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Girls,Biology,79862,99.9,95.9,56.9,89.5,18.7,18,20.2,19.9,12.8,6.3,2.6,1.1,0.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Total,Business,91079,99.6,79.8,27.9,63,6.1,8.8,13,17.6,17.5,16.8,12.1,5.5,2.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Boys,Business,54124,99.5,77.8,25,60.4,5.1,7.7,12.1,17.5,18,17.3,13,6.2,2.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Girls,Business,36955,99.6,82.8,32.1,66.9,7.5,10.4,14.2,17.8,16.9,15.9,10.7,4.5,1.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Total,Chemistry,157399,99.9,95.7,53.4,87.8,16.8,16.8,19.7,19.5,14.9,8,2.9,1,0.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Boys,Chemistry,79424,99.9,95.3,52.1,87,16.5,16.3,19.3,19.6,15.3,8.3,3.1,1.1,0.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Girls,Chemistry,77975,99.9,96.1,54.8,88.6,17.2,17.4,20.2,19.3,14.5,7.6,2.7,0.9,0.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Total,Chinese,2774,99.4,95.6,76.9,91.2,44.1,19,13.8,7,7.4,4.4,2.4,0.9,0.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Boys,Chinese,1421,99.3,94.7,73.5,89.4,38.6,20.1,14.8,7.7,8.2,5.3,2.5,1.2,0.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Girls,Chinese,1353,99.6,96.5,80.4,93.1,49.8,17.7,12.9,6.2,6.5,3.3,2.3,0.5,0.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Total,Classical Civilisation,3665,99.7,96,54.6,88.7,16.3,17.2,21.1,20.5,13.6,7.3,2.3,1.2,0.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Boys,Classical Civilisation,1773,99.7,94.7,48.1,85.4,11.4,16.3,20.4,21.9,15.3,9.3,3.1,1.7,0.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Girls,Classical Civilisation,1892,99.7,97.1,60.6,91.8,20.9,18,21.8,19.2,11.9,5.3,1.6,0.7,0.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Total,Classical Greek,1070,99.5,99.3,95.2,99,62.2,23,10,2.8,0.9,0.4,0,0.2,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Boys,Classical Greek,613,99.5,99.5,96.1,99.3,63,23.3,9.8,2.6,0.7,0.2,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Girls,Classical Greek,457,99.6,99.1,94.1,98.5,61.3,22.5,10.3,3.1,1.3,0.7,0,0.4,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Total,Combined Science,407968,99.4,64.3,10.4,41,z,z,z,z,z,z,z,z,z,1.4,1.1,1.9,2.2,3.8,4.3,6.8,6,13.5,9.7,13.6,9.7,10.2,5.8,5.2,2.5,1.7,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Boys,Combined Science,205685,99.3,61.3,9,37.9,z,z,z,z,z,z,z,z,z,1.1,0.9,1.6,1.9,3.5,3.9,6.2,5.7,13,9.7,13.7,10,10.7,6.3,5.8,3,2.2,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Girls,Combined Science,202283,99.6,67.4,11.8,44.2,z,z,z,z,z,z,z,z,z,1.6,1.3,2.1,2.5,4.2,4.8,7.4,6.4,13.9,9.7,13.5,9.4,9.6,5.3,4.5,2,1.3,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Total,Computer Science,76224,98.9,79.5,33.2,64.4,8.6,10.9,13.7,15.7,15.5,15.1,10.6,5.8,3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Boys,Computer Science,59540,98.9,78.3,31.3,62.7,7.8,10.2,13.3,15.6,15.9,15.6,11.2,6.2,3.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Girls,Computer Science,16684,99.1,83.7,40.2,70.5,11.5,13.4,15.4,16.1,14.2,13.3,8.6,4.4,2.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Total,Dance,8989,99.7,86.8,37.3,72.7,9.3,11.9,16,18.5,16.8,14.2,9.2,2.9,0.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Boys,Dance,567,99.5,79.2,32.8,62.6,9,10.8,13.1,13.4,16.4,16.6,14.3,4.8,1.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Girls,Dance,8422,99.7,87.3,37.6,73.3,9.4,12,16.2,18.9,16.9,14,8.9,2.8,0.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Total,Design & Technology,88949,99.5,78.5,27.5,61.2,6.1,9,12.4,16.4,17.4,17.3,13.2,5.8,2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Boys,Design & Technology,62934,99.5,74.8,22.1,55.7,4.3,7,10.8,15.7,18,19,15.4,6.9,2.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Girls,Design & Technology,26015,99.6,87.6,40.5,74.4,10.4,13.8,16.3,17.9,16,13.2,7.8,3.2,1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Total,Drama,58070,99.8,86.6,36.3,73.1,9.2,12,15.1,19.5,17.2,13.6,9.3,3.1,0.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Boys,Drama,20485,99.7,79.2,25.6,61.8,5.6,8.1,11.9,17.6,18.6,17.4,14,5.2,1.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Girls,Drama,37585,99.9,90.7,42.2,79.2,11.2,14.1,16.9,20.5,16.5,11.5,6.7,2,0.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Total,Economics,6415,99.9,92.4,46.5,82.3,12.7,15.9,18,20.7,15,10.1,5.2,1.9,0.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Boys,Economics,4414,99.8,92.8,46.2,82.3,12.6,15.6,18,21,15,10.5,4.9,1.8,0.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Girls,Economics,2001,99.9,91.6,47.3,82.4,12.9,16.4,17.9,20,15,9.2,5.8,2.1,0.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Total,Engineering,2867,99.4,76,26.1,59.4,5.3,8.3,12.5,16.2,17.1,16.7,14.5,6.9,2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Boys,Engineering,2465,99.4,73.4,21.5,55.5,3.9,6.3,11.3,16,18,17.9,15.9,7.9,2.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Girls,Engineering,402,99.8,92.3,54,83.1,14.2,20.4,19.4,17.7,11.4,9.2,5.5,1.2,0.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Total,English Language,576969,99.5,79.9,23.4,61.2,4.3,7,12.1,18.2,19.7,18.7,12.8,5,1.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Boys,English Language,291959,99.4,73.9,17,52.9,2.7,4.9,9.4,16.1,19.8,21,16.1,6.8,2.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Girls,English Language,285010,99.7,86,29.9,69.8,5.9,9.2,14.8,20.4,19.6,16.2,9.5,3.1,1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Total,English Literature,563070,99.2,79,24,61.2,4.6,7.3,12.1,17.8,19.4,17.8,11.9,5.7,2.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Boys,English Literature,282826,98.9,72.8,17.2,52.6,2.9,5,9.4,15.8,19.6,20.2,14.8,7.7,3.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Girls,English Literature,280244,99.4,85.3,30.8,69.9,6.4,9.6,14.8,19.8,19.3,15.4,8.9,3.7,1.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Total,Film Studies,4893,99.6,78.2,23.3,59.8,4.5,7.6,11.2,17.3,19.2,18.4,13.8,5.5,2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Boys,Film Studies,2829,99.5,72.1,16.6,51.3,2.2,5.3,9.1,15.8,18.9,20.8,17.4,7.1,2.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Girls,Film Studies,2064,99.7,86.6,32.5,71.5,7.5,10.8,14.2,19.3,19.6,15.1,8.9,3.3,0.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Total,Food Preparation & Nutrition,47219,99.7,78.1,24.5,59.7,5.1,7.9,11.5,16.4,18.8,18.4,14.5,5.7,1.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Boys,Food Preparation & Nutrition,18355,99.6,67.6,13.2,45.4,1.8,4,7.4,13.3,18.9,22.1,20.7,9,2.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Girls,Food Preparation & Nutrition,28864,99.8,84.9,31.7,68.8,7.1,10.4,14.2,18.3,18.8,16.1,10.5,3.6,0.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Total,French,124942,99.7,81.9,30,64,8.4,9.1,12.5,13.2,20.9,17.8,12.6,4.2,1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Boys,French,52312,99.6,76.5,24.7,56.9,6.6,7.5,10.6,12,20.2,19.6,15.7,5.9,1.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Girls,French,72630,99.8,85.8,33.7,69.2,9.7,10.2,13.8,14,21.5,16.6,10.4,3,0.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Total,Geography,256406,99.4,75.4,30.1,60,7.3,9.9,12.8,14.9,15,15.4,13,7.5,3.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Boys,Geography,137916,99.3,72.6,26.6,56.5,5.8,8.6,12.2,14.5,15.4,16.1,14.2,8.3,4.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Girls,Geography,118490,99.6,78.6,34.1,64.1,9.2,11.4,13.5,15.4,14.6,14.5,11.6,6.5,2.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Total,German,40859,99.8,86.7,34.2,70.9,9.7,10.2,14.3,16,20.7,15.8,9.5,3,0.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Boys,German,19793,99.7,83.2,29.3,65.6,8.4,8.4,12.6,15.3,20.9,17.6,11.8,3.9,0.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Girls,German,21066,99.8,90,38.7,75.9,11,11.9,15.8,16.6,20.5,14.1,7.3,2.2,0.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Total,History,274927,99,74.3,29.3,59.1,7.1,9.7,12.6,14.9,14.9,15.2,12.7,7.7,4.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Boys,History,130679,98.8,70.8,25,54.6,5.4,8.2,11.5,14.4,15.2,16.1,14.1,8.7,5.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Girls,History,144248,99.2,77.5,33.2,63.1,8.6,11,13.6,15.3,14.6,14.4,11.5,6.7,3.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Total,Italian,3926,97.5,92.2,67.3,85.4,32.4,21.7,13.2,7.3,10.8,6.8,3.9,1.2,0.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Boys,Italian,1749,96.9,90.1,65.2,83.6,28.9,22.4,14,7,11.4,6.5,4.8,1.8,0.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Girls,Italian,2177,98,93.9,68.9,86.9,35.2,21.1,12.6,7.6,10.4,7,3.2,0.8,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Total,Latin,9471,99.8,98.2,83.3,95.9,43.6,24.2,15.5,8.5,4.1,2.3,1,0.4,0.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Boys,Latin,4503,99.8,98.3,83.3,96,42.7,24.3,16.3,8.7,4.1,2.3,1,0.4,0.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Girls,Latin,4968,99.8,98.1,83.3,95.8,44.4,24.1,14.7,8.4,4.2,2.3,1.1,0.4,0.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201920,Academic year,National,E92000001,England,Revised,Total,Mathematics,571624,99.3,77,24.4,57.4,5.4,7.9,11,12.9,20.1,19.6,11.1,7.3,4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
